confidence_score,source_credibility,domain_criticality,change_magnitude,historical_success,context_coherence,dependency_impact,temporal_relevance,evidence_quality,stakeholder_alignment,label,utility_score
0.5735158807543888,0.509162804636541,0.3,0.26180451872848914,0.9093620590415312,0.550466775240258,0.9229560526518065,0.8319985784342412,0.4362751096184037,0.4722178498337178,0,0.5738526190607933
0.09768866505389849,0.4418078110791045,0.3,0.07189802441365738,0.7947346698550358,0.7697134085833829,0.46572148833043125,0.9876376108886262,0.5869774360495983,0.5202679753221764,0,0.5036165773134382
0.7944725368196238,0.8173804931788334,0.3,0.022561566692009358,0.9293455236669825,0.7027445724971327,0.14080948692333944,0.912631999650901,0.8435019674591084,0.310323747806193,1,0.793147975973667
0.1452693714335393,0.47837931977546483,0.8,0.01601114570370241,0.5361931853858866,0.5665576627248415,0.21335486108452228,0.7954378312956476,0.708777111668788,0.7471705072832892,0,0.5922231869169498
0.2075520242177065,0.5990772772364562,0.3,0.009339634957085844,0.815238364022794,0.377956870785756,0.3947099983374821,0.8367085803876627,0.43383000245882114,0.8263844500502238,1,0.6106201023534936
0.4688598152126823,0.5118759836352587,0.8,0.17680119766798671,0.5035703573912579,0.7164451015095511,0.7318673094164259,0.9546462165103065,0.6360074276859167,0.8582502307414668,1,0.7830571424454474
0.6320071250244504,0.7170964099008037,0.3,0.22725421285018316,0.3371900561734455,0.5272034013671715,0.4310385664353922,0.9950178863760492,0.7713111650506769,0.5633353806096668,0,0.5874654788254874
0.4218150752294905,0.5721357993289152,0.8,0.25361672762070175,0.4878234006462775,0.930349390715616,0.31704561806020193,0.717707022678425,0.630330848072597,0.5758895718654834,1,0.8439927473241178
0.4818859739525651,0.3647389585005411,0.5,0.08136319461959338,0.14176983111924593,0.6448488906430224,0.2562999327091568,0.36552048336058346,0.22390315416548193,0.6497634921072978,0,0.5784040063365842
0.39560073681983415,0.6899793322819572,0.5,0.2827394282863537,0.17688906709034705,0.8727979686339112,0.20092256256504315,0.39089949757907233,0.782727576205809,0.5594723397935351,1,0.615302746654452
0.8381680386151993,0.9274558371016345,0.3,0.5188286776557105,0.49543525078385076,0.8838426006729614,0.41989859189448897,0.5834554858621179,0.8705851401884771,0.4916016204219679,1,0.7515970906983526
0.14723174802918534,0.4370162241788227,0.3,0.6738355537396767,0.6042597237026806,0.8132338855656887,0.3974136353795671,0.3191598632519287,0.30029212138512495,0.7591086279296726,0,0.4010095097885201
0.7694207903296771,0.7682453655813297,0.5,0.47608279287490507,0.2548085124699625,0.6718090548219796,0.2597205286785273,0.8842199156618601,0.8330327681450647,0.6342441022829962,0,0.5589034145935852
0.23076463989145266,0.6450370311257806,0.8,0.49185379750723424,0.22232300210996164,0.863909767139751,0.6996685737366266,0.4793513118320817,0.873764844731976,0.03853162938418506,1,0.6446048380567225
0.49799999225281677,0.5111658932203027,0.5,0.049471185466333924,0.6461380337177683,0.7573642032738153,0.19871335817041408,0.6470998829160158,0.21556132336990586,0.3152033302000081,0,0.5835710334208348
0.18652721356132274,0.7999083613571505,0.3,0.4284974045143134,0.13309564673059035,0.7098385286771978,0.5063930716975195,0.8480172049320693,0.3966271287713815,0.5029746434328545,0,0.28348260129035263
0.2171301526364013,0.7795034029164105,0.5,0.3041722894003672,0.5750784142893709,0.8106315019110151,1.1702661936378143,0.5947688997805841,0.28205883384505986,0.42574987829962296,0,0.5915230536394903
0.21549726673505423,0.556647925197378,0.8,0.30976669006911267,0.5852235026570892,0.5596417189143631,0.48240057553632687,0.8295973610395093,0.8445685049012158,0.4670685199824467,0,0.49920337898658984
0.6829424504283386,0.569589820948866,0.5,0.058596059287183755,0.5564023375017657,0.4001481256907281,0.338855851387204,0.7058090936173503,0.8181034546158514,0.6958371705634496,1,0.6898173274232826
0.640472976101255,0.7424681638721411,0.5,0.4594540124681962,0.4707823853908563,0.4708856855098445,0.15268248829161957,0.1717795225965168,0.8395274827571775,0.5419548408708704,0,0.5909360714552264
0.1210457353995053,0.5097218559133839,0.5,0.4904097930347978,0.7330104871777547,0.7449023197807796,0.35668490966312794,0.9169929692442064,0.5024845383596107,0.43219583887380386,0,0.5265752729292461
0.6222832762939429,0.8140948540560251,0.3,0.0073467573811590945,0.24401443646133963,0.5173039850419173,0.06785210247416489,0.785909846152487,0.4923552856385496,0.28182441997222196,1,0.719873804390482
0.24611458763762137,0.6387865169102829,0.8,0.086123156569082,0.7912702866202175,0.8053869463284203,0.017446808158005544,0.9929059567501891,0.634302672689777,0.6040979984735204,1,0.6377318229111042
0.5171862030834078,0.7463126114932525,0.5,0.22231759343563304,0.26518723600980887,0.8642891117922982,0.35607397408076824,0.8122866061799806,0.8300882669102934,0.6468428720470443,1,0.7065878842750016
0.5364206964045242,0.37596864546361924,0.8,0.613404054030731,0.7884482791181512,0.7821710931739639,0.4165742179670989,0.36857976771285667,0.25249961697957524,0.6018861919850607,0,0.4995426102378613
0.6536185218261529,0.7881272175619624,0.8,0.318648716560411,0.16645408368031245,0.5381715391451523,0.8470852068374829,0.5331571463032646,0.6673463161272294,0.6189648169652879,1,0.7260797579736316
0.3206621620831774,0.7819773563802311,0.5,0.5285132985802271,0.3831116814695293,0.7230260674136663,0.948570030335366,0.747220533278684,0.39692470638249244,0.7231002103675243,0,0.5259161161267747
0.4432745786090619,0.5993285102209,0.5,0.317669923827666,0.30214843843500616,0.67521835641848,0.2748406529732422,0.42886433600255763,0.4048756899441884,0.5318117922131002,1,0.6202325867614374
0.6413747637515148,0.2875772523139864,0.8,0.035831202744328265,0.2904109832941283,0.7355258582352748,0.12857784990139515,0.2135671179494465,0.5237711163657176,0.7448580373584516,0,0.5976890769160327
0.7003389155057503,0.4847044498443957,0.5,0.2185989528934736,0.7150341044201742,0.43677132889321735,0.6448600076581681,0.8700132623198199,0.7500362772146899,0.6296730417670879,1,0.6601246024071373
0.5913294236106356,0.8582353736832893,0.3,0.06957680956477505,0.546004713557648,0.5694600939240453,0.3914662538935987,0.5519170802143507,0.43120357972665435,0.5566517626512594,1,0.7371734093901059
0.8069168558321425,0.7978733028631599,0.3,0.2777474004386376,0.5810703872750791,0.6108492755517922,0.13789301522334207,0.5577753802105649,0.32024809450341907,0.12597111691076823,1,0.7332354001697519
0.31343637783713035,0.39878193907649173,0.3,0.19965989226694775,0.37065583653391404,0.8952252475573377,0.19277035635920048,0.9339281643357494,0.34479542154083126,0.2122261846505499,1,0.7096013390632085
0.8238594798129568,0.612036537934655,0.3,0.3113870274061822,0.7351134976331372,0.5024571818026099,0.9486774332550028,0.9151105710667481,0.6530762367985773,0.6472896472999675,1,0.6291312299580633
0.22371810368803652,0.7575781688682947,0.8,0.1020740894695835,0.398320934216961,0.49519245169307796,0.5267084517390497,0.888840332827149,0.5830089862062778,0.9293208395488716,1,0.6346287238002174
0.6602627705696097,0.8656302402748509,0.5,0.07753398163768371,0.4320268908172819,0.688618358016721,0.24209132252286675,0.9417534803318195,0.5609760660413152,0.844601406462085,1,0.6746756605918067
0.19589824113412588,0.7083770135126598,0.8,0.43384871895077587,0.5826273627082008,0.4786667591515426,0.5112761799104284,0.5615233515166247,0.6359365709776852,0.5361313935761028,0,0.5266307136791718
0.5712177558932243,0.6245141242534991,0.8,0.43950100431840494,0.5742674165776169,0.8248729922800236,0.18762807264020154,0.47379019879226764,0.5126413033953887,0.7220126533186717,1,0.7006646918967172
0.5142540244222958,0.320554285299528,0.5,0.07686626129183659,0.45014316448945485,0.6880013057708976,0.3904505121542803,0.39079799199737575,0.4263057431176674,0.22175524618232695,1,0.6037214131848175
0.46864328265789906,0.7947135704811216,0.3,0.08503685192744866,0.6629753429961708,0.7347975543562753,0.6139058802996972,0.4762047153236496,0.6072784280463933,0.7026949140445263,0,0.5832863060120205
0.4797175184529798,0.5032984554569039,0.8,0.20818493819650513,0.7852286046842506,0.6518821758250765,0.42501610047519534,0.7654031205128888,0.5069241551946351,0.426670361206733,1,0.7934878431801983
0.37424013862865946,0.7844279944085543,0.5,0.09342554016771737,0.5134187848258966,0.22540466414810775,0.579728914623001,0.8194011945279848,0.6671920109992101,0.7682629205114915,1,0.629661688515317
0.2826320585036904,0.6295013891143406,0.8,0.4586318072130457,0.23967114677867285,0.9160916118748631,0.33875533672859837,0.8132727970494844,0.631194245269617,0.34457648080808145,0,0.5107307288836284
0.849427599408704,0.24951374658083755,0.3,0.04780531902139673,0.6613281983618453,0.9653796132540122,0.38334459447891023,0.6995385479797877,0.671416340217105,0.40292441024699943,1,0.7486787691315095
0.12625128397530963,0.7588360175045029,0.8,0.7154601716853771,0.5739991111366776,0.8531530538339493,0.14234715164984668,0.7730821962999651,0.7294544143731266,0.5965910613608613,1,0.6418316554589847
0.11247464177018862,0.44707666696246195,0.3,0.4293974640901723,0.25339024465363735,0.9191054416932837,0.6670125675496157,0.4182352732133644,0.9223824163448238,0.4660154509217027,0,0.4889803050743461
0.4156406684300957,0.7766117849656885,0.8,0.8781783350832452,0.31203855668021097,0.48108465315296073,0.618767269359247,0.9428810321901404,0.4930200219799835,0.2575798205643862,0,0.4683374222573406
0.8961355756423055,0.5991030635123954,0.5,0.2217637322801619,0.6422613762023321,0.4194746630559586,0.11599885711749638,0.18550407863932047,0.5994035157548319,0.11915865315818315,0,0.49642682872063293
0.6829968940890409,0.44750435659920834,0.3,0.2760548985486731,0.8340841259489372,0.7850176325400905,0.6190668439357204,0.5004313232014175,0.7697916889981041,0.4174933680215375,1,0.7579586734133781
0.3817367319600258,0.5679783846507698,0.8,0.0034451007312790664,0.2310892296854051,0.7312237514241391,0.5482856504373367,0.7384365915291234,0.503215758636593,0.47197251256964745,0,0.5824806588710106
0.43255910073131815,0.7163601366585983,0.3,0.10992088935883855,0.8330075640332074,0.8539983223707596,0.058276285110065766,0.5893874280909568,0.7703246820724886,0.6492336902001903,1,0.6726202665491117
0.5727447448239777,0.758306636172283,0.5,0.12763491867954613,0.28616739908420047,0.7620328675759881,0.17955135764462204,0.843773281025939,0.7850009633195809,0.5265471722160303,1,0.7870518164342779
0.12836042167121595,0.48840372715143493,0.3,0.26234752532720135,0.5934829150477204,0.5860217723997664,0.13328855051535174,0.5425344146948161,0.8773213537800697,0.40778315420501654,0,0.5348574594813119
0.15322445376713267,0.6968354751716138,0.3,0.07239473227754178,0.47891149953386086,0.5374533860518873,0.4797130195892016,0.9132658099391892,0.6783121359102069,0.592927038619285,0,0.39881569212124174
0.49658959609229675,0.8960827908276893,0.5,0.17531232597119256,0.7216898845987517,0.7662380083534291,0.04276175331148785,0.7860853264930796,0.7008563742886451,0.41480216355152705,1,0.7892936653195892
0.4335840968804296,0.6803046132562931,0.5,0.7352853145508499,0.41518297079752403,0.8038796091752174,0.43750428325673546,0.39795165386042725,0.3077044691374915,0.2190270976911311,0,0.5532888833764219
0.8484865841399953,0.13236985102451057,0.3,0.14879729550701273,0.40509839539899806,0.6309674725701182,0.44439057714653185,0.6872719984029707,0.8070341319694168,0.73464921942635,1,0.6211992700355589
0.5927830588703126,0.24761810949471982,0.5,0.08761643907659834,0.2270324661623853,0.8363216313683098,0.7595761050795355,0.18239026951123125,0.6200012401924188,0.4073786474031936,1,0.6676685546053501
0.33839185791860477,0.19400717855282246,0.5,0.02135655187879351,0.8827699037095864,0.8960520859057415,0.5130769267475105,0.6487727783098536,0.7144990944132661,0.2507479496743322,0,0.5610367287555502
0.540565612502583,0.41322058824687086,0.5,0.30022088637942174,0.39718236698181936,0.8407043947249032,0.16899239351167106,0.9546717312890279,0.548258525353042,0.2711707430887342,0,0.5287112905044916
0.4328249604127895,0.8399241484120505,0.3,0.32538525252350464,0.4876761593901193,0.7975264070384848,0.43200820003448365,0.4748758505145628,0.7484453774983598,0.29959173681799833,1,0.7515190519446802
0.5519011697660547,0.5171485600187552,0.5,0.07919676551752648,0.6216715553192167,0.7553171647764116,0.7018231125158938,0.3006176611484532,0.48040847974894296,0.2873042181930342,1,0.6387592525020395
0.4558431212630053,0.4360557536891989,0.5,0.8526047234854643,0.16115776510598945,0.8067274771174185,0.2230735300621118,0.6944235790976478,0.37662298083501683,0.8534102551852604,1,0.8435364228708097
0.7754496586044631,0.5905433622612897,0.3,0.16514820609402175,0.6902013570503861,0.42156846640988216,0.5237291693660868,0.12335078211307854,0.6420760687169714,0.5637273313709211,1,0.6610937760873912
0.5971825386630818,0.5285028651756213,0.3,0.05499340601818851,0.18489834316330897,0.8952025600273249,0.13017673079954623,0.9299074164038813,0.4644113961429146,0.9087000954929144,1,0.6578350717381736
0.3735595069567692,0.8288031779609135,0.3,0.18462485145179747,0.7494288567484745,0.8631289987334246,0.4739377638621076,0.5442737702312569,0.5134683316285912,0.22948721675370656,1,0.7517632882415002
0.7750588133260653,0.5995218405031326,0.3,0.24133242497488458,0.885513604839206,0.7675860949277648,0.21086521801970368,0.7793071529782762,0.7575914625942574,0.6957092668025912,1,0.8104626848935448
0.23615671901586432,0.4718487947882363,0.3,0.18392594814752863,0.7007677371723346,0.7505800169764294,0.188933425795694,0.42753871497112017,0.5288266459749784,0.748409134650579,0,0.5195765808751195
0.17422373232238322,0.3761569582087971,0.3,0.1788272494573133,0.32686403440191286,0.8317168206049621,0.21333570900160256,0.6576838088701978,0.6913892046242242,0.7101269124105251,1,0.6032325902004787
0.2937194220603118,0.8584398900648755,0.8,0.0031013240352235354,0.5124104674716627,0.8788656188998063,0.2775075633262167,0.9415979237973836,0.7626269317370766,0.8683996926310766,1,0.7941458819122047
0.5657363669006568,0.2153476201850118,0.8,0.7196470824473319,0.8557606435675232,0.8106622824291744,0.4328850344033227,0.6035329914575182,0.9272452416132005,0.7308145722740662,1,0.7736756539928134
0.655238963241629,0.9445273936050124,0.8,0.4843060428187554,0.5450202417810398,0.7422543830139837,0.1430096912873807,0.8342202713520352,0.5247575435328807,0.5846555702443424,1,0.6347621780865222
0.4324242168860691,0.7987686507876247,0.5,0.07035971268241052,0.5378981642155173,0.11312295965846599,0.22747672972802924,0.30898978221946294,0.3640093064968018,0.3096787715410842,1,0.7233294859554545
0.7722379399708684,0.6970701169099845,0.5,0.15485586791366024,0.4640947927923044,0.830426996297312,0.16915798919781472,0.8392498204858934,0.8461811141735878,0.43871223206776105,1,0.6219191911583397
0.419691184964604,0.38618099027600383,0.8,0.5219861869178113,0.5926599928079611,0.6345607581308997,0.3189346923886346,0.816527548236493,0.5976275271916842,0.8287766034486154,1,0.7748650779024502
0.18902647282716775,0.9073625588813568,0.5,0.16196997358178752,0.6583862359051129,0.5581391748412257,0.1737930685425162,0.9277567160076561,0.8385792407426665,0.5195474543380086,1,0.6691835106363764
0.05134079585533765,0.6092354167967042,0.8,0.23570946833457831,0.8288173662455164,0.973181413859996,0.45786332970292815,0.5802678645670822,0.3601248979703449,0.7601289798576375,0,0.4638639228411855
0.6410274821884837,0.7402371794120955,0.3,0.1343903322220968,0.6575057021525803,0.8468078897260621,0.5163372133326658,0.7115605072197139,0.3999142545594809,0.5794790133277631,1,0.6227141926036799
0.15036219921769423,0.4530457942816184,0.5,0.2897939909028765,0.617495561658076,0.5662305311604886,0.3940855358850719,0.6969380305738251,0.8133760303243404,0.26957455613125325,1,0.7130193198574294
0.9098807182084111,0.7463355913583383,0.8,0.07404415704003267,0.580247954858926,0.7236362548818628,0.7712830101962018,0.9328906697383164,0.23343181487682893,0.5589008112065508,1,0.6954352830329953
0.3750042546131254,0.181790905504643,0.3,0.3762840107752729,0.42908743861086845,0.8879510455451437,0.18118301534181863,0.7790017791654471,0.9327581738790334,0.7612690396712373,1,0.6256860293385978
0.5256960731150283,0.2589470020682235,0.5,0.5714463396753836,0.41578814551696475,0.22582612282206094,0.2551555538496926,0.8785369767446813,0.5609550965457959,0.23715563796527733,1,0.6070073284287537
0.6280172312490233,0.2853601388753538,0.8,0.20791955035579684,0.8604226869553989,0.43089731352705946,0.13397710044719777,0.6721341215017279,0.2690397783498753,0.5383902138083176,1,0.647076847440547
0.8969228061924014,0.7106439547413714,0.5,0.06319265716323404,0.3149723497298325,0.34764045440986807,0.2651652090027598,0.941853600544982,0.8137573277163244,0.5660537128315357,0,0.5253222910996729
0.7826938024394576,0.4840264107923116,0.8,0.3138902589918276,0.5486490786740283,0.8579688748144234,0.13267787687909374,0.9755594126980289,0.33196267673236357,0.5128481411425171,1,0.891369935577585
0.6217074376643682,0.6185857163695933,0.3,0.8418738779903677,0.35253912679595456,0.8927221892937816,0.38639690068906685,0.3035586986580452,0.8178491805357719,0.37101275343849605,0,0.5849598294430429
0.4391135187424357,0.5569444561903601,0.5,0.07313124300141627,0.38905203741596733,0.2593685254294058,0.46168188141748545,0.8684932865640669,0.5212525485860342,0.3860278068984269,1,0.6986689253732894
0.47647429724298535,0.49774691778652985,0.5,0.01575143120610703,0.16592765116507707,0.8675091997931657,0.9908428477190493,0.631695164966135,0.7525233650044103,0.2727389063877302,0,0.447272305017963
0.35798637264245753,0.11946444455922398,0.5,0.16107029537711184,0.8611705992473625,0.37934407611719145,0.5361787990388589,0.4447273801637552,0.8438309104606778,0.913131468093588,0,0.43567742877119264
0.4988571368512556,0.670217167957198,0.5,0.39376860886079784,0.9477703048185625,0.5073286254539051,0.48072073642056856,0.06275512526627607,0.5031136728790403,0.8792257395928813,1,0.7444478313110447
0.15474820070633566,0.2912488206260211,0.5,0.4545284352979363,0.21079579954737532,0.41956495343164446,0.8734731016850095,0.5975403655323991,0.3349667193268588,0.44245015122553755,0,0.34401039009737444
0.7571338672492902,0.10776403348081945,0.3,0.0068468957790002475,0.3630708752208576,0.4387393632970214,0.10118716956427978,0.8792974682175942,0.9370250992586493,0.3158425582454804,0,0.4635101918916117
0.318430653057692,0.3742889952670567,0.3,0.05009408544334568,0.27580127999043796,0.6821040549148627,0.666856632180334,0.8956341755813829,0.5810830565804082,0.5553505020153495,1,0.6156117164520772
0.4506192201073447,0.8298173196522866,0.8,0.2567425938002794,0.8717145026594473,0.8235655669331632,0.5720800894829513,0.8470754901089467,0.8225958560465608,0.3037679013018355,1,0.7354228605643064
0.508381798813868,0.5771567495401609,0.8,0.34422148828716953,0.911076127883734,0.7718884836715292,0.7458732250011395,0.14970682477849762,0.7828684486267967,0.45305824260853306,1,0.6814773328819979
0.8977103785456331,0.4463620877204587,0.5,0.18535533419894748,0.2439888423741821,0.5931940177540603,0.6876628209401767,0.32183757092139637,0.6482274889397938,0.36697325328963476,0,0.5582525290232374
0.5698673761934718,0.23367722914944966,0.8,0.08629377827903609,0.6717242304122243,0.8901878045091562,0.5075698345547401,0.2821003803276868,0.11153984565699936,0.18043476913829548,1,0.6819794365650963
0.7274450894687855,0.4056725694931392,0.8,0.7927122822687723,0.3214823497858965,0.9474470175514713,0.7727400660715551,0.505851058200396,0.7455883766775657,0.2398215309751057,1,0.6693668198162597
0.14922200614082123,0.7881529863419544,0.3,0.11037240408478273,0.4946086383047695,0.34028128256009654,0.033317521663437065,0.9616590751654469,0.6680001506603104,0.37061882428447873,1,0.6127813280931488
0.3081042464345956,0.549855702722281,0.8,0.719735856046441,0.4667041250328279,0.9028373700928835,0.06735583282971631,0.5203868005611048,0.5527958787719595,0.7397268961928556,0,0.5649143168246205
0.4464998528310423,0.5032198445658786,0.8,0.12583471605496763,0.19130057522698815,0.7307842366973444,0.6787968152331105,0.3173644122854363,0.35130518286417717,0.5612677645934026,0,0.49755001476286337
0.7401937344698096,0.1924432421207694,0.5,0.11398364658798872,0.5819148398295619,0.8107121293994296,0.16824219025808784,0.8184432904917529,0.4653326099937536,0.15337845704538222,1,0.8984391420333502
0.608531083544623,0.6940603686839673,0.5,0.07723454043901586,0.5229991846010958,0.5904318201072725,0.3716493591503872,0.8783964805713261,0.7820749555949619,0.42759460398036814,1,0.6756153732170628
0.4185230083755535,0.2584493861038568,0.8,0.23669658985595013,0.1141587648755299,0.5937942377714609,0.4958983756522405,0.9011009255479087,0.5178632409000435,0.19080622240549588,0,0.47881151970435204
0.5202137017331976,0.9181054294708979,0.3,0.11917892808273088,0.36648131296994796,0.48245006849929145,0.49231015013285967,0.9265660578399947,0.3755457520363505,0.9198629442579241,1,0.6979820892710211
0.4741038231437663,0.8053157748027286,0.5,0.24932069068525672,0.6441597141170827,0.4714676631281447,0.38528554118072356,0.7314779568321491,0.8829230863271247,0.6677871463934706,1,0.7405012150355802
0.8675076313245735,0.9602089301852256,0.3,0.19317513740063455,0.26132028485327674,0.7225609183336072,0.47086369528151845,0.2897421406426219,0.6613828725770312,0.3533707460193721,1,0.6350632090809081
0.6044439633652052,0.5508173175021622,0.5,0.12123182108403503,0.42050298488406096,0.7231810025510607,0.11569768241633396,0.07649599779075551,0.728284774522941,0.6180202722410958,0,0.5746390349155214
0.5271316506089172,0.590200041840105,0.3,0.26148235981650136,0.37325001827298854,0.818653570860425,0.42252423162472214,0.8430463984513962,0.6847948502785447,0.7542012823058358,1,0.6255589197819482
0.4824097832342285,0.9675524495974385,0.5,0.5089160944666739,0.6318456835410918,0.31309743144400304,0.7645871491050129,0.7416501251141163,0.5678095629078579,0.5287610140026658,1,0.7291604223569111
0.4380103398636096,0.4578739486990761,0.5,0.17640569814400855,0.3827300824804801,0.5258387446649688,0.29912189335590794,0.7940862603742045,0.4029990951210519,0.42507489116295205,0,0.5737525400073101
0.3512343282774557,0.44632519576313334,0.5,0.021369511233977987,0.3775314722134731,0.7727417101443305,0.35554118424696135,0.7869401566144588,0.3501631020740996,0.47116399783358603,0,0.5451001589291243
0.37814070517600507,0.5110261755035593,0.3,0.012047252046000035,0.4932406409816428,0.7878437514203137,0.31729923262090654,0.7442457547431429,0.5011532562862464,0.3344547129701504,1,0.6200162843903341
